userid,ab_group,purchaser,nrPurchases,nrPaidSwaps,nrGames
25412569016,0,0,0,0,0
21727456283,0,0,0,0,0
22159567048,0,0,0,0,0
23697818427,0,0,0,0,0
929857060,0,0,0,0,0
25507657198,0,0,0,2,33
17527257086,0,0,0,10,44
25593918586,0,0,0,2,31
25577328532,0,0,0,0,0
23912703097,0,0,0,3,30
25355639000,0,0,0,1,14
24357950884,0,0,0,0,0
17837307174,0,0,0,0,0
21523448441,0,0,0,0,0
22251943345,0,0,0,0,0
25031894098,0,0,0,0,0
25617797579,0,0,0,0,1
25352268294,0,0,0,0,0
24019060031,0,0,0,0,0
25607757750,0,0,0,0,0
25531598954,0,0,0,6,299
23724353666,0,0,0,0,0
20658207706,0,0,0,0,0
25605278391,0,0,0,0,2
25386008308,0,0,0,0,0
25158837371,0,0,0,0,0
23607933606,0,0,0,0,0
22972792539,0,0,0,0,0
14920237794,0,0,0,0,0
12902868436,0,0,0,0,0
23735487791,0,0,0,0,0
25106977691,0,0,0,0,0
23693894663,0,0,0,0,0
25284878599,0,0,0,0,0
22197278782,0,0,0,0,0
23048708868,0,0,0,2,31
11076767960,0,0,0,0,0
25509150254,0,0,0,0,10
25638539075,0,0,0,0,0
22338016160,0,0,0,5,118
23891298874,0,0,0,5,51
25574499674,0,0,0,0,0
25291857378,0,0,0,0,0
23975016740,0,0,0,1,37
24973657819,0,0,0,0,0
10965547981,0,0,0,12,109
23601116724,0,0,0,0,0
25536127857,0,0,0,0,0
22287000844,0,0,0,0,0
25024541380,0,0,0,0,0
22249579927,0,0,0,0,35
24029339255,0,0,0,0,0
21986367118,0,0,0,0,0
25548998279,0,0,0,0,0
25593919500,0,0,0,0,0
25521749670,0,0,0,2,35
24535837578,0,0,0,2,89
23709604901,0,0,0,0,0
25278237694,0,0,0,0,0
24760979477,0,0,0,0,0
23702515492,0,0,0,0,0
24295469494,0,0,0,0,0
25578778091,0,0,0,0,34
25539989037,0,0,0,0,0
23701327315,0,0,0,5,40
25539688884,0,0,0,0,0
25107320702,0,0,0,0,0
25503942877,0,0,0,0,0
24703248703,0,0,0,0,0
23072438846,0,0,0,0,0
21567068273,0,0,0,0,0
25559318977,0,0,0,1,8
25322058293,0,0,0,0,0
22505763173,0,0,0,0,0
25245613508,0,0,0,0,0
25473737534,0,0,0,0,8
25539128084,0,0,0,0,0
25359337698,0,0,0,1,16
25110553879,0,0,0,0,7
22547125877,0,0,0,0,0
25081901727,0,0,0,0,0
22030617401,0,0,0,0,0
25576468882,0,0,0,0,0
25494060810,0,0,0,7,114
24984378256,0,0,0,0,0
25590067064,0,0,0,0,0
24193495463,0,0,0,0,0
10877548424,0,0,0,0,0
25540077401,0,0,0,1,2
23483288445,0,0,0,0,0
23832414296,0,0,0,5,25
25252737085,0,0,0,0,5
25180259761,0,0,0,0,0
24688987854,0,0,0,0,8
25104360290,0,0,0,0,6
25245947620,0,0,0,5,43
23733447321,0,0,0,0,0
24432930695,0,0,0,0,0
25560060412,0,0,0,0,0
22152809972,0,0,0,0,0
23423267547,0,0,0,0,0
24103615718,0,0,0,0,1
25617427522,0,0,0,7,68
25499615819,0,0,0,0,0
21766157297,0,0,0,0,0
24275313621,0,0,0,0,0
22240724064,0,0,0,0,0
11095577283,0,0,0,0,0
23324167654,0,0,0,1,9
24272828103,0,0,0,0,3
25512397514,0,1,1,7,27
22125941976,0,0,0,10,35
25233672494,0,1,1,41,146
25624038116,0,0,0,0,0
22507583006,0,0,0,0,0
23753533891,0,0,0,0,0
24901841934,0,0,0,3,150
24287868688,0,0,0,0,0
25243911580,0,0,0,0,0
25535889146,0,0,0,19,40
25180259570,0,0,0,3,26
23160158870,0,0,0,0,0
23941546031,0,0,0,0,0
23769718087,0,0,0,15,23
24945940248,0,0,0,0,1
25349427026,0,0,0,1,29
25459892763,0,0,0,0,0
25440848182,0,0,0,0,0
25116541938,0,0,0,0,0
25610649064,0,0,0,0,0
12292036106,0,0,0,2,120
22088157303,0,0,0,0,48
22908474985,0,0,0,2,27
24532618829,0,0,0,0,0
24640617564,0,0,0,0,0
23732139481,0,0,0,0,0
25635178008,0,0,0,0,0
22783487746,0,0,0,0,1
25599318303,0,0,0,5,19
24402729146,0,0,0,0,0
24442410722,0,0,0,0,0
25602199531,0,0,0,0,0
25641017476,0,0,0,0,0
25079137708,0,0,0,0,9
23917098841,0,0,0,0,9
25520457986,0,0,0,0,0
25654817281,0,0,0,2,15
22890837972,0,0,0,0,0
25436237710,0,0,0,0,14
24832277934,0,0,0,0,16
24376341712,0,0,0,0,1
14123577692,0,0,0,0,0
23891933970,0,0,0,0,4
25082278752,0,0,0,0,0
22188109936,0,0,0,0,0
25446689886,0,0,0,7,25
24457608157,0,0,0,1,2
25602168556,0,0,0,0,12
10593207285,0,0,0,0,0
25442360217,0,0,0,12,234
25435060118,0,0,0,0,2
2141437111,0,0,0,0,0
25505271231,0,0,0,3,17
920774119,0,0,0,0,0
25447748550,0,0,0,0,0
25469551034,0,0,0,5,67
25627617353,0,0,0,0,0
22738835978,0,0,0,0,0
13177687746,0,0,0,0,0
23611566953,0,0,0,20,24
25540161970,0,0,0,0,0
25495787913,0,0,0,0,0
24624917128,0,0,0,0,0
25400989547,0,0,0,6,41
21370107572,0,0,0,0,0
25626887552,0,0,0,0,0
25594088929,0,0,0,2,12
25437077422,0,0,0,0,6
25208375339,0,0,0,0,0
7194007047,0,0,0,0,0
22495276235,0,0,0,0,0
25610617359,0,0,0,0,0
21327301479,0,0,0,0,0
25097260750,0,0,0,0,0
25083438673,0,0,0,3,5
25080848612,0,0,0,0,0
25603588883,0,0,0,0,0
25564099484,0,0,0,0,0
24724709645,0,0,0,0,0
25533719867,0,0,0,0,0
25109839450,0,0,0,0,0
25480787241,0,0,0,1,19
25620047471,0,1,2,104,92
25369423504,0,0,0,0,0
25022077015,0,0,0,0,47
25529238036,0,0,0,1,25
25479061610,0,0,0,0,16
10298697019,0,0,0,0,0
25216667707,0,0,0,0,0
25542847201,0,0,0,0,0
25639177532,0,0,0,0,0
25488304330,0,0,0,1,46
11836340489,0,0,0,1,18
22971377042,0,0,0,0,0
25482748916,0,0,0,0,0
25020889460,0,0,0,0,1
25553907694,0,0,0,4,34
10678757093,0,0,0,0,0
23600785372,0,0,0,0,0
22954449514,0,0,0,0,0
18520717225,0,0,0,0,0
25620607724,0,0,0,0,0
25245302729,0,0,0,4,46
1088650110,0,0,0,0,0
25383651797,0,0,0,0,0
23877744059,0,0,0,0,0
25547087073,0,0,0,0,0
24720740481,0,0,0,0,0
11066498307,0,0,0,0,0
25431119624,0,0,0,0,0
25388618041,0,0,0,0,0
23804143662,0,0,0,0,0
25511714423,0,0,0,0,0
25522408261,0,0,0,0,0
25175268153,0,0,0,0,0
25617769130,0,0,0,0,0
23625713067,0,0,0,0,0
22125645432,0,0,0,0,0
25599569015,0,0,0,0,0
22584479692,0,0,0,0,20
25623557801,0,0,0,0,0
25462447378,0,0,0,3,42
23752989531,0,0,0,0,0
25631698359,0,0,0,0,0
23735023397,0,0,0,0,0
25555430188,0,0,0,0,0
23546190219,0,0,0,0,7
25577847764,0,0,0,9,95
10455110213,0,0,0,0,0
25554897196,0,0,0,3,1
11817504201,0,0,0,0,0
24419159652,0,0,0,0,0
22479699709,0,0,0,9,26
25451507361,0,0,0,0,0
24812117080,0,0,0,0,0
559768424,0,0,0,4,80
22232831740,0,0,0,0,0
25166773508,0,0,0,3,28
21731615920,0,0,0,2,146
25147424080,0,0,0,0,0
23754743904,0,0,0,0,0
25499513201,0,0,0,0,3
25424890710,0,0,0,1,41
25199568656,0,0,0,0,0
25507201566,0,0,0,16,43
25080030885,0,0,0,0,0
25418138444,0,0,0,0,8
25650568077,0,0,0,0,0
25294164329,0,0,0,0,0
25145952147,0,0,0,0,0
2268088226,0,0,0,0,2
25341657751,0,0,0,0,0
25600357032,0,0,0,0,0
24659827979,0,0,0,0,0
24782680073,0,0,0,0,0
23898663121,0,0,0,0,0
23168970164,0,0,0,0,0
24370189000,0,0,0,0,0
10902567283,0,0,0,0,0
25462867592,0,0,0,2,45
25586099471,0,0,0,0,0
25569260831,0,0,0,0,0
24887689526,0,0,0,0,0
1814782670,0,0,0,0,0
25572248562,0,0,0,0,0
25499440496,0,0,0,0,0
24674107574,0,0,0,2,3
24047584884,0,0,0,0,0
21730129413,0,0,0,0,0
21971071368,0,0,0,0,0
25389119428,0,0,0,0,1
22314638918,0,0,0,1,10
25082177532,0,0,0,0,0
24095520206,0,0,0,0,0
25575787691,0,0,0,0,3
25582268466,0,0,0,0,0
25572827541,0,0,0,0,0
23639704375,0,0,0,12,68
24945989730,0,0,0,0,0
25530147114,0,0,0,1,28
21411971263,0,0,0,0,0
25563550118,0,0,0,0,2
25059741131,0,0,0,3,7
22349959424,0,0,0,0,0
24750698335,0,0,0,1,11
25089449042,0,0,0,0,0
22802843157,0,0,0,2,42
23634239073,0,0,0,0,0
25067547328,0,0,0,0,0
24882550103,0,0,0,0,0
22487431424,0,0,0,99,101
23698140869,0,0,0,0,0
24922791085,0,0,0,0,0
22808817012,0,0,0,0,0
25434928957,0,0,0,0,0
23567205095,0,0,0,0,0
25495409842,0,0,0,0,0
25233980086,0,0,0,0,0
22942729998,0,0,0,0,0
11107427411,0,0,0,0,0
23699756367,0,0,0,0,0
23251285051,0,0,0,1,21
24853854455,0,0,0,10,108
24554880543,0,0,0,0,0
22506609042,0,0,0,0,0
24010761943,0,0,0,0,0
184729252,0,0,0,0,0
24538648028,0,0,0,3,13
25412007271,0,0,0,0,0
23963742658,0,0,0,0,0
25066628585,0,0,0,0,0
23621438292,0,0,0,0,0
24973358315,0,0,0,0,0
24509197255,0,0,0,0,0
23762911776,0,0,0,2,39
25014938254,0,0,0,0,0
24827857097,0,0,0,0,0
25644957261,0,0,0,3,24
23015447179,0,0,0,0,0
25477018192,0,0,0,0,0
22056023297,0,0,0,0,0
25079609508,0,0,0,0,0
24108693756,0,0,0,0,0
25332439665,0,0,0,0,0
22547347205,0,0,0,0,8
21471911622,0,0,0,0,0
11214197100,0,0,0,0,0
24195002792,0,0,0,0,0
23719384990,0,0,0,4,17
11222247042,0,0,0,0,0
21972013991,0,0,0,3,4
25389928539,0,0,0,0,0
25358268284,0,0,0,8,16
23424799938,0,0,0,0,0
24956328868,0,0,0,0,0
25447329549,0,0,0,0,0
25509377246,0,0,0,0,0
24972337709,0,0,0,0,0
23419085714,0,0,0,0,0
24797579343,0,0,0,0,0
25126117012,0,0,0,0,0
25524768176,0,0,0,0,0
25365588030,0,0,0,0,0
22601951659,0,1,1,10,77
25268729569,0,0,0,0,0
21715798770,0,0,0,3,29
21620957206,0,0,0,0,0
874311922,0,0,0,0,0
25140107511,0,0,0,0,0
24508439888,0,0,0,8,78
25391368866,0,0,0,0,0
24014526426,0,0,0,0,0
14883137137,0,0,0,0,0
23711704169,0,0,0,0,0
1117620824,0,0,0,0,0
25574549405,0,0,0,0,41
25024427582,0,0,0,0,0
10293548807,0,0,0,0,0
25385453398,0,0,0,0,0
23741958179,0,0,0,0,0
25634669453,0,0,0,0,0
11064298127,0,0,0,0,0
25613639515,0,0,0,0,0
25433777388,0,0,0,0,0
25085739280,0,0,0,0,0
25417890927,0,0,0,0,1
24337777503,0,0,0,6,30
25075487475,0,0,0,0,0
25517577393,0,0,0,0,0
25502947009,0,0,0,0,0
24998237465,0,0,0,0,0
24984937343,0,0,0,0,0
24706547151,0,0,0,0,0
22356296105,0,0,0,0,0
25163567596,0,0,0,0,0
15910248279,0,0,0,0,0
24931301185,0,0,0,0,0
24642847702,0,0,0,0,0
25518380594,0,0,0,0,5
24549318794,0,0,0,0,0
25614317124,0,0,0,0,0
23971179180,0,0,0,0,0
22939820368,0,0,0,0,0
24886838074,0,0,0,0,0
16824807924,0,0,0,0,0
22065157884,0,0,0,0,0
23820250243,0,0,0,2,38
23601942658,0,0,0,0,0
25134140526,0,0,0,0,0
25571797607,0,0,0,0,0
23743752800,0,0,0,0,0
25612747838,0,0,0,26,122
25480195421,0,0,0,13,146
24357603291,0,0,0,0,0
21774279524,0,0,0,0,5
23542547084,0,0,0,0,0
22138821416,0,0,0,1,27
24538847517,0,0,0,0,0
11065117925,0,0,0,0,0
21918132596,0,0,0,0,0
14017448581,0,0,0,0,0
20160937615,0,0,0,0,0
21868230792,0,0,0,0,0
25552209652,0,1,2,43,85
23213158931,0,0,0,0,0
23501859726,0,0,0,1,3
25572587619,0,0,0,0,0
25486780732,0,0,0,0,4
25630117082,0,0,0,0,9
24846628519,0,0,0,0,0
24449650828,0,0,0,0,10
22458487969,0,0,0,0,0
25380832193,0,0,0,0,0
24264567032,0,0,0,0,0
23953139236,0,0,0,0,5
23130617186,0,0,0,0,0
24997189918,0,0,0,0,0
24756099572,0,0,0,0,0
25294657680,0,0,0,0,0
22674898615,0,0,0,0,0
25237257729,0,0,0,2,1
15979638546,0,0,0,0,0
23070811812,0,0,0,21,103
25295897136,0,0,0,0,0
25046811166,0,0,0,0,0
25586167356,0,0,0,3,18
22952739695,0,0,0,0,0
25449227286,0,0,0,0,0
11994660699,0,0,0,0,0
25199478820,0,0,0,0,0
25445049440,0,0,0,0,0
25547830306,0,0,0,0,0
25637147375,0,0,0,0,0
23821302805,0,0,0,0,0
25540958700,0,0,0,0,0
25381761565,0,0,0,0,9
23477047156,0,0,0,0,15
25488387531,0,0,0,0,0
25636767522,0,0,0,0,0
6426987369,0,0,0,0,0
23211637183,0,0,0,0,0
25597027534,0,0,0,0,0
22169178210,0,0,0,0,0
23701403103,0,0,0,0,0
25076911324,0,0,0,1,8
11700648351,0,0,0,2,27
24737772791,0,0,0,0,0
24370299699,0,0,0,0,0
20900897425,0,0,0,0,0
25590029788,0,0,0,0,0
25570417649,0,0,0,0,7
25459802532,0,0,0,11,111
25121928749,0,0,0,2,3
24081809295,0,0,0,13,135
24907372268,0,0,0,0,0
24359136960,0,0,0,0,0
25553301525,0,0,0,0,0
24260610443,0,0,0,0,4
25648487878,0,0,0,0,0
25511977594,0,0,0,0,2
21086509263,0,0,0,0,0
21760209354,0,0,0,0,0
25085839030,0,0,0,0,0
17997958240,0,0,0,0,0
24648369155,0,0,0,3,89
24634110684,0,0,0,0,0
25272657504,0,0,0,0,0
25491447295,0,0,0,0,0
23793936688,0,0,0,0,0
24055023281,0,0,0,0,0
22140465034,0,0,0,0,0
25614588778,0,0,0,0,0
25615747891,0,0,0,0,0
22087114435,0,0,0,0,0
25570157048,0,0,0,0,1
25524047987,0,0,0,0,0
24979604434,0,0,0,0,0
22154495469,0,0,0,0,0
25610778874,0,0,0,0,0
23485363670,0,0,0,0,0
25565417868,0,0,0,0,0
25502338283,0,0,0,5,71
22439591908,0,0,0,1,5
25489572678,0,0,0,0,4
23462489744,0,0,0,0,0
25463399230,0,1,1,3,9
21982628556,0,0,0,0,0
25448648055,0,0,0,5,115
22138118760,0,0,0,0,0
14884837772,0,0,0,0,0
24890738923,0,0,0,0,0
21824940542,0,0,0,0,0
25417348099,0,0,0,0,3
25430689874,0,0,0,8,42
25529577567,0,0,0,0,0
24702518783,0,0,0,0,0
25552207139,0,0,0,0,0
22965870693,0,0,0,0,0
608974331,0,0,0,0,0
25208657026,0,0,0,0,0
25483697293,0,0,0,0,4
25636638287,0,0,0,0,2
23702518846,0,0,0,0,0
21816628422,0,0,0,0,0
22330760899,0,0,0,0,0
24381073524,0,0,0,0,0
25549699657,0,0,0,0,0
23742764970,0,0,0,0,0
23655256365,0,0,0,0,0
25029057052,0,0,0,0,0
22039591010,0,0,0,0,0
25561888340,0,0,0,0,0
25530868004,0,0,0,7,18
25436947415,0,0,0,0,0
25436247763,0,0,0,0,35
25028980478,0,0,0,0,0
25312357510,0,0,0,0,27
22135617611,0,0,0,0,0
21162380147,0,0,0,0,0
25553697010,0,0,0,0,0
25345937334,0,0,0,0,0
23656635081,0,0,0,0,0
25444307511,0,0,0,1,106
25439277791,0,0,0,0,0
25477039472,0,0,0,0,0
24954309040,0,0,0,12,33
25359540056,0,0,0,0,5
25562019416,0,0,0,0,1
22934007626,0,0,0,0,0
24512239743,0,0,0,2,48
24543499071,0,0,0,1,6
22278622365,0,0,0,0,0
23843968337,0,0,0,0,0
23590068566,0,0,0,0,0
25077328307,0,0,0,0,0
25597719748,0,0,0,0,0
23704003169,0,0,0,0,0
25548021168,0,0,0,1,35
24124057802,0,0,0,0,12
10570957602,0,0,0,3,26
25596008635,0,0,0,5,122
25295812087,0,0,0,0,0
21813963098,0,0,0,0,0
21617177515,0,0,0,0,0
23893577166,0,0,0,0,0
25617837776,0,0,0,0,0
25121168350,0,0,0,0,0
22043568319,0,0,0,0,4
24989918888,0,0,0,0,2
25593797045,0,0,0,0,0
23825933317,0,0,0,0,0
19905647262,0,0,0,0,0
23926064218,0,0,0,0,0
23276631083,0,0,0,0,0
25426168032,0,0,0,0,0
25556089155,0,0,0,0,42
24516169149,0,0,0,0,0
23758491246,0,0,0,10,63
25392512114,0,1,1,54,132
24747801545,0,0,0,0,0
25054958750,0,0,0,0,0
25035658931,0,0,0,0,0
25245311680,0,0,0,0,2
25620518573,0,0,0,0,0
23994325475,0,1,1,6,63
25069279367,0,0,0,0,0
25599178266,0,0,0,0,0
22093400457,0,0,0,0,0
23627220222,0,0,0,0,0
25426167435,0,0,0,0,0
10794757051,0,0,0,0,52
25602358520,0,0,0,0,0
25558637535,0,0,0,1,18
12852851161,0,0,0,0,0
25338177951,0,0,0,0,26
24602298968,0,0,0,10,25
11222031392,0,0,0,0,0
21701517061,0,0,0,1,4
24524189230,0,0,0,1,6
1323311695,0,0,0,0,62
25572939692,0,0,0,0,0
24747543346,0,0,0,0,0
25515073143,0,0,0,18,63
25516719712,0,0,0,1,33
23737473782,0,0,0,0,0
24640707277,0,0,0,0,0
22171088575,0,0,0,0,0
23342887941,0,0,0,0,0
24474461183,0,0,0,0,0
25181017163,0,0,0,0,1
25096200903,0,0,0,0,0
25012872002,0,0,0,0,0
18300337497,0,0,0,0,0
25613658051,0,0,0,0,0
24279506365,0,0,0,0,0
25624858048,0,0,0,1,59
24549409930,0,0,0,0,0
21064190072,0,0,0,0,48
24809728412,0,0,0,0,0
25635257579,0,0,0,0,0
25373810785,0,0,0,1,2
25161347004,0,0,0,0,0
24725227315,0,0,0,7,98
23711171689,0,0,0,0,0
25133011396,0,0,0,0,0
25608968295,0,0,0,0,0
24052196112,0,0,0,0,0
25499392109,0,0,0,1,9
25451437344,0,0,0,6,48
25532491283,0,0,0,0,0
25542050520,0,0,0,0,0
25347220140,0,0,0,0,0
25608668511,0,0,0,0,0
24982221002,0,0,0,0,0
25632017361,0,0,0,0,0
24260537836,0,0,0,0,0
24740720729,0,0,0,0,0
25483368296,0,0,0,0,0
23078717482,0,0,0,0,0
23599245387,0,0,0,0,0
24905152738,0,0,0,0,31
25310537109,0,0,0,0,0
25311837290,0,0,0,39,198
25535708884,0,0,0,1,17
25058348409,0,0,0,0,0
24437140625,0,0,0,0,0
23347148549,0,0,0,0,0
25516627523,0,0,0,0,12
25041558254,0,0,0,0,0
25577247375,0,0,0,0,0
25425188863,0,0,0,1,3
24269167168,0,0,0,0,0
25428889474,0,0,0,8,13
25138667449,0,0,0,13,107
25418401265,0,0,0,10,45
13852167033,0,0,0,0,7
24505638204,0,0,0,0,0
24922147619,0,0,0,0,0
24765290617,0,0,0,0,0
23336918884,0,0,0,0,0
22519089078,0,0,0,0,0
25520973451,0,0,0,0,1
21863750013,0,0,0,6,109
25598059541,0,0,0,0,0
24264203501,0,0,0,5,28
25439190529,0,0,0,0,3
22165792910,0,0,0,0,0
25622417536,0,0,0,0,3
13978897060,0,0,0,0,0
23247013926,0,0,0,0,0
10740107266,0,0,0,0,0
14605388420,0,0,0,0,25
25116528125,0,0,0,0,0
25356283339,0,0,0,0,0
25568578817,0,0,0,1,24
25553579407,0,0,0,18,131
25253817536,0,0,0,0,0
16784137829,0,0,0,0,0
25066647095,0,0,0,0,0
25503893361,0,0,0,0,0
25014698285,0,0,0,0,2
24103565505,0,0,0,0,0
24226241956,0,0,0,0,0
25450647708,0,0,0,0,0
23649832024,0,0,0,0,0
25216471004,0,0,0,0,0
22949967771,0,0,0,0,0
25389937646,0,0,0,1,27
25373488236,0,0,0,0,0
21788689362,0,0,0,0,0
23000242712,0,0,0,0,0
25153577507,0,0,0,0,2
23744274300,0,0,0,0,0
23876010318,0,0,0,0,0
25356433768,0,0,0,0,0
23994232156,0,0,0,0,23
25534180083,0,0,0,0,1
25397618672,0,0,0,0,0
23676907498,0,0,0,0,0
22162761009,0,0,0,0,0
25521038536,0,0,0,0,0
25600429336,0,0,0,0,0
25454697392,0,0,0,12,36
25588487515,0,0,0,1,8
12444258964,0,0,0,0,0
25553568103,0,0,0,0,0
25365511818,0,0,0,0,1
25164097160,0,0,0,0,5
11214157963,0,0,0,0,1
24633170140,0,0,0,17,248
23963841378,0,0,0,0,0
23658439660,0,0,0,0,48
23955526719,0,0,0,15,73
24411260763,0,0,0,0,0
25397367759,0,0,0,0,0
24849972223,0,0,0,0,0
25633537997,0,0,0,0,3
25619309413,0,0,0,14,94
25552377184,0,0,0,3,15
25075787258,0,0,0,5,64
25580079958,0,0,0,0,0
25540501132,0,0,0,0,0
25633907248,0,0,0,0,0
25551450062,0,0,0,0,0
22537831755,0,0,0,0,0
23748999892,0,0,0,0,0
23196284285,0,0,0,0,0
24403461990,0,0,0,0,0
24264476682,0,0,0,0,0
25435378521,0,0,0,0,0
25569898125,0,0,0,0,20
25040190568,0,0,0,0,0
254050588,0,0,0,0,3
24922160894,0,0,0,0,0
25050792140,0,0,0,0,0
25595347524,0,0,0,1,48
25038008672,0,0,0,0,0
24081891626,0,0,0,0,0
24223901718,0,1,5,91,212
23607977605,0,0,0,0,0
25570120066,0,0,0,0,0
25529807194,0,0,0,0,0
22428836432,0,0,0,0,0
24789340139,0,0,0,2,25
25201828983,0,0,0,5,83
22304698805,0,0,0,0,1
25605408547,0,1,1,17,50
24030599644,0,0,0,0,0
21874024286,0,0,0,16,40
25487277184,0,1,1,20,41
24478030370,0,0,0,0,0
24449160976,0,0,0,0,0
25658817071,0,0,0,0,0
25174420062,0,0,0,0,0
25654917001,0,0,0,9,88
24619470855,0,0,0,0,0
25064551087,0,0,0,0,0
23737885940,0,0,0,0,0
25436638936,0,0,0,0,22
24022828466,0,0,0,0,0
25587698862,0,0,0,2,50
25521827630,0,0,0,0,0
23957277876,0,0,0,0,0
4610977242,0,0,0,0,0
23362339816,0,0,0,0,0
25018340060,0,0,0,0,0
25548057055,0,0,0,0,0
23811288546,0,0,0,0,0
25241587733,0,0,0,0,0
24843038210,0,0,0,0,0
25056108769,0,0,0,0,0
14176628424,0,0,0,0,0
25605889249,0,0,0,0,0
24734797465,0,0,0,0,0
25435877187,0,0,0,0,0
23604811317,0,0,0,0,0
24924547152,0,0,0,0,0
23000328807,0,0,0,0,0
25212840563,0,0,0,12,180
22077989200,0,0,0,5,30
25034717978,0,0,0,0,87
24535570310,0,0,0,0,0
24268114496,0,0,0,0,0
25593849769,0,0,0,3,87
24254931229,0,0,0,0,0
18504737447,0,0,0,0,0
22059781063,0,0,0,0,0
24384982884,0,0,0,0,0
25464459597,0,0,0,0,0
24294148644,0,0,0,0,0
24683090152,0,0,0,5,35
25520502138,0,0,0,3,13
25629158070,0,0,0,0,0
25640938311,0,0,0,2,69
23534861712,0,0,0,12,37
25559910398,0,0,0,0,0
20264307478,0,0,0,0,0
10579617259,0,0,0,0,0
23817658437,0,0,0,0,0
25081931686,0,0,0,0,0
25191918767,0,0,0,3,23
23511476828,0,0,0,0,47
24968067701,0,0,0,0,0
23400785441,0,0,0,0,0
24606183674,0,0,0,0,0
25353247639,0,0,0,0,0
23435519667,0,0,0,0,0
25147159386,0,0,0,0,0
24518142819,0,0,0,11,69
25534162008,0,0,0,1,21
23950662879,0,0,0,6,17
25387389744,0,0,0,0,0
23380124966,0,0,0,7,83
23407531921,0,0,0,0,6
25568799406,0,0,0,0,0
23603171872,0,0,0,0,0
25489573689,0,0,0,0,0
21686392552,0,0,0,0,0
24442337516,0,0,0,0,0
25611189468,0,0,0,0,0
14867047524,0,0,0,1,22
21797130556,0,0,0,0,0
23630221680,0,0,0,0,0
23719260687,0,0,0,0,0
25621107069,0,0,0,1,10
24035450278,0,0,0,0,0
25277588295,0,0,0,0,0
23086317787,0,0,0,0,18
25091603660,0,0,0,0,0
21978269060,0,0,0,2,29
23811280512,0,0,0,0,1
25640987071,0,0,0,1,3
25543939690,0,0,0,0,9
25114863765,0,0,0,0,12
25642897515,0,0,0,0,0
25610678752,0,0,0,0,0
25138130529,0,0,0,1,1
25563059735,0,0,0,2,68
22035862801,0,0,0,0,0
25149330531,0,0,0,2,2
25544109640,0,0,0,1,29
21694022766,0,0,0,0,0
24803099420,0,0,0,0,0
25541427011,0,0,0,0,0
24971528096,0,0,0,0,0
25544237904,0,0,0,0,0
25461317353,0,0,0,0,0
25603908559,0,0,0,4,18
25033567610,0,0,0,0,2
25452459032,0,0,0,0,14
24837328287,0,0,0,0,0
22437793190,0,0,0,0,0
25422458611,0,0,0,1,85
11166267581,0,0,0,0,0
21821320334,0,0,0,0,0
14114538252,0,0,0,0,0
22204842610,0,0,0,4,28
25381048320,0,0,0,0,0
19743517969,0,0,0,0,0
25597017841,0,0,0,3,23
25192194067,0,0,0,0,0
1060571049,0,0,0,0,0
24465067875,0,0,0,0,0
25124978478,0,0,0,4,23
12403848104,0,0,0,0,0
22322571089,0,0,0,0,10
25099384583,0,0,0,0,0
25364084264,0,0,0,0,0
25520973121,0,0,0,0,0
23041967139,0,0,0,0,1
25461878674,0,0,0,1,19
22521322643,0,0,0,0,0
22632473330,0,0,0,0,0
11235726855,0,0,0,0,0
25156998390,0,0,0,0,0
25222041523,0,0,0,0,27
19153877015,0,0,0,0,0
22028817104,0,0,0,0,0
10713617633,0,0,0,0,0
25608727064,0,0,0,0,0
23779129297,0,0,0,0,0
25483637947,0,0,0,0,0
23807921819,0,0,0,0,0
24786960332,0,0,0,0,0
23720940616,0,0,0,0,0
25481947008,0,0,0,0,2
25130788415,0,0,0,0,0
24938958644,0,0,0,0,0
25231979636,0,0,0,7,186
19753738162,0,0,0,0,4
25640548643,0,0,0,0,0
24433188582,0,0,0,0,0
25501299122,0,0,0,0,3
22097214963,0,0,0,0,0
24898602872,0,0,0,1,16
24176185569,0,0,0,0,0
25633267917,0,0,0,9,65
22872030428,0,0,0,0,0
25511437296,0,0,0,0,0
25416118335,0,0,0,5,54
23767522050,0,0,0,0,0
24372571634,0,0,0,0,0
25337307613,0,0,0,0,0
25610757385,0,0,0,0,0
25471887659,0,0,0,0,0
25212579573,0,0,0,0,0
25043960866,0,0,0,0,0
25406882970,0,0,0,10,69
25618957040,0,0,0,0,0
21805086547,0,0,0,0,0
16321958475,0,0,0,0,0
23687740360,0,0,0,0,0
23788353121,0,0,0,0,0
7495507202,0,0,0,0,0
23593523484,0,0,0,0,0
25475490373,0,0,0,0,0
25417188516,0,0,0,0,0
25467548602,0,0,0,5,9
25363959699,0,0,0,0,0
25512729002,0,0,0,0,0
25557357015,0,0,0,1,31
1666317567,0,0,0,0,23
22208162832,0,0,0,0,0
23724931953,0,0,0,0,48
21363828890,0,0,0,0,0
23619569673,0,0,0,0,4
25600328638,0,0,0,4,22
25436409315,0,0,0,3,48
24432589261,0,0,0,0,0
22421537320,0,0,0,12,20
25570158298,0,0,0,0,0
25425279803,0,0,0,2,13
25036078047,0,0,0,0,0
22412679653,0,0,0,0,0
23671251934,0,0,0,0,0
25611257205,0,0,0,0,0
25492523682,0,1,5,37,44
21978114860,0,0,0,0,0
25505359334,0,0,0,0,0
23676377225,0,0,0,0,1
12924108538,0,0,0,5,24
