userid	ab_group	purchaser	nrPurchases	nrPaidSwaps	nrGames
24346172625	0	0	0	0	0
22270362820	0	0	0	0	0
25477148587	0	0	0	0	0
25611237425	0	0	0	0	0
25586148619	0	0	0	5	17
25587779085	0	0	0	0	23
25574479280	0	0	0	0	6
25599418235	0	0	0	2	4
22916189296	0	0	0	0	0
25091601666	0	0	0	0	0
24413711433	0	0	0	13	39
10563927110	0	0	0	0	0
23393288118	0	0	0	0	0
24160689197	0	0	0	0	27
24844259103	0	0	0	0	0
25535747816	0	0	0	0	0
24911457904	0	0	0	0	0
25111508873	0	0	0	0	1
25126062068	0	0	0	0	0
21819841179	0	0	0	0	0
22824908191	0	0	0	0	0
23021412983	0	0	0	2	4
25419947976	0	0	0	0	0
25469552532	0	0	0	0	1
25429207251	0	0	0	1	2
21341029502	0	0	0	0	0
24522139815	0	0	0	0	0
25226415675	0	0	0	0	95
25561158940	0	0	0	19	181
25440508580	0	0	0	1	8
24934377252	0	0	0	1	7
25490620042	0	0	0	0	0
24435359679	0	0	0	0	0
25627118376	0	0	0	8	9
25525627438	0	0	0	2	89
25252481697	0	0	0	0	0
25519200658	0	0	0	0	0
25380827580	0	0	0	0	0
25504220456	0	0	0	0	0
25630719151	0	0	0	0	3
25302327972	0	0	0	0	0
25567239836	0	0	0	3	19
25161368712	0	0	0	0	3
23808484931	0	0	0	0	0
25631149419	0	0	0	0	0
25530718770	0	1	3	91	70
25522227791	0	0	0	0	0
23024809203	0	0	0	0	0
25605268891	0	0	0	0	0
22355672323	0	0	0	0	0
7404467036	0	0	0	0	73
25402248894	0	0	0	0	0
25104144500	0	0	0	0	0
22935377025	0	0	0	0	0
25496637004	0	0	0	0	0
24271918055	0	0	0	3	15
25539087414	0	0	0	0	0
13291378468	0	0	0	0	0
25394577035	0	0	0	0	1
24411869389	0	0	0	0	0
23257198512	0	0	0	0	0
24775468537	0	0	0	6	119
22872199001	0	0	0	0	0
22731097424	0	0	0	0	0
25346323766	0	0	0	3	44
25517857305	0	0	0	6	160
23803150070	0	0	0	0	0
25199199835	0	0	0	0	0
23665094641	0	0	0	0	0
24778553674	0	0	0	0	0
22236127220	0	0	0	0	0
25414399693	0	0	0	0	0
23688207226	0	0	0	0	0
25646907425	0	0	0	0	0
25632618376	0	0	0	0	0
25304017618	0	0	0	0	0
25548738015	0	0	0	0	1
25202318768	0	0	0	0	0
7447157088	0	0	0	0	0
25155656297	0	0	0	0	20
20206417400	0	0	0	17	69
25020029007	0	0	0	0	0
22802698020	0	0	0	1	30
22621198729	0	0	0	0	0
25116977308	0	0	0	0	0
10056217387	0	0	0	0	0
22239179862	0	0	0	2	45
21542448559	0	0	0	5	22
20724407503	0	0	0	0	0
25614607359	0	1	4	30	62
24626917108	0	0	0	0	0
25432708473	0	0	0	10	34
24249167188	0	0	0	0	0
11148927304	0	0	0	0	0
22305339725	0	0	0	0	0
24969340798	0	0	0	0	0
25618428268	0	0	0	0	44
24969047071	0	0	0	2	53
25410509794	0	0	0	0	0
25223988900	0	0	0	9	36
25103427150	0	0	0	0	0
25558917093	0	0	0	0	0
23683172361	0	0	0	0	0
18250538055	0	0	0	0	0
23847967190	0	0	0	2	37
25539217309	0	0	0	0	0
25437599261	0	0	0	0	0
23375337262	0	0	0	0	0
25370270607	0	0	0	0	2
25498757765	0	0	0	0	2
23751035698	0	0	0	0	0
25361909486	0	0	0	0	203
25579508306	0	0	0	0	0
23067550379	0	0	0	0	0
25592098036	0	0	0	0	0
23739210197	0	0	0	0	0
24574398138	0	0	0	0	0
25402980926	0	0	0	0	9
6274587231	0	0	0	0	0
22059910851	0	0	0	0	0
25340917474	0	0	0	7	56
23382287807	0	0	0	0	3
25648857724	0	0	0	0	1
22390998925	0	0	0	57	57
23515041002	0	0	0	0	0
25656777066	0	0	0	0	0
25452757587	0	0	0	0	21
22896184425	0	0	0	0	0
24750244116	0	0	0	0	0
25365513249	0	0	0	0	0
25158197845	0	0	0	0	0
65344501	0	0	0	0	0
23960823919	0	0	0	0	0
22426991106	0	0	0	41	45
25621698001	0	0	0	5	45
24438568048	0	0	0	0	0
25599469568	0	0	0	0	0
25432887668	0	0	0	16	70
22938528973	0	0	0	2	50
25592179105	0	0	0	0	12
25490671178	0	0	0	6	62
25540230304	0	0	0	0	0
23762995983	0	0	0	0	0
23624375189	0	0	0	6	57
25557150664	0	0	0	0	25
25599837113	0	0	0	10	53
22801139663	0	0	0	0	0
25627537734	0	0	0	0	0
25261849172	0	0	0	1	132
25431108154	0	0	0	0	0
25438432601	0	0	0	0	0
25642507730	0	0	0	0	42
23553724091	0	0	0	0	28
24392058866	0	0	0	0	0
25557430648	0	0	0	0	0
25464187483	0	0	0	1	15
22320348263	0	0	0	0	4
16563027241	0	0	0	0	0
25312203516	0	0	0	0	3
25076727121	0	0	0	12	35
25637227086	0	0	0	0	0
21527491400	0	0	0	0	0
23900930604	0	0	0	0	0
22471478375	0	1	8	272	46
25396779442	0	0	0	0	0
22092557677	0	0	0	0	0
25561488606	0	0	0	0	6
25625617354	0	0	0	0	0
25093762918	0	0	0	0	0
1824517662	0	0	0	0	9
24902170021	0	0	0	11	164
25506639113	0	0	0	0	15
25515150912	0	0	0	0	0
22105527608	0	0	0	0	0
25384037201	0	0	0	0	0
25567309519	0	0	0	0	0
22432587486	0	0	0	0	0
23038053269	0	0	0	0	1
25584728124	0	0	0	0	0
23042495759	0	0	0	0	0
25503731177	0	1	2	12	8
22918082696	0	0	0	0	0
24368863562	0	0	0	2	9
24384963778	0	0	0	2	7
1182212663	0	0	0	0	0
21612703056	0	0	0	0	0
25353608702	0	0	0	0	0
25538627775	0	0	0	0	0
22352898498	0	0	0	0	0
25623168703	0	0	0	0	0
25625248855	0	0	0	0	0
8680137286	0	0	0	0	4
25494463924	0	0	0	0	0
4075837263	0	0	0	0	28
24239780691	0	0	0	0	0
19561330	0	0	0	9	94
24914868587	0	0	0	0	0
24978160723	0	0	0	0	0
22055294391	0	0	0	0	0
22194077164	0	0	0	0	0
23729578302	0	0	0	0	0
25542228367	0	0	0	0	0
25540978678	0	1	1	8	96
22084834111	0	0	0	0	0
21832120372	0	0	0	0	0
22314691227	0	0	0	0	0
25248698102	0	0	0	0	0
25641037899	0	0	0	0	0
21867680517	0	0	0	0	8
25601428382	0	0	0	0	6
22768330789	0	0	0	0	0
21956408303	0	0	0	0	0
25586130063	0	0	0	0	0
22298459733	0	0	0	0	0
24370107698	0	0	0	0	2
25560607141	0	0	0	0	0
1108378078	0	0	0	0	33
25464068485	0	0	0	7	283
25414519423	0	0	0	0	0
25529080344	0	1	3	72	44
25608548134	0	0	0	1	32
25496248445	0	0	0	5	33
12154684188	0	0	0	0	0
21139099530	0	0	0	5	28
25612667170	0	0	0	0	0
25499988942	0	0	0	0	0
25419477150	0	0	0	0	0
25234030526	0	0	0	0	41
24346319748	0	0	0	2	2
25547807089	0	0	0	0	0
24615831858	0	0	0	0	0
25467689383	0	0	0	0	0
22320640197	0	0	0	2	44
23755166696	0	0	0	0	0
23823680149	0	0	0	0	0
22267389306	0	0	0	0	0
22761857742	0	0	0	0	0
25245290870	0	0	0	0	0
25516079741	0	0	0	0	0
22276740424	0	1	1	29	29
25521167484	0	0	0	0	0
25250742866	0	0	0	0	0
22034128948	0	0	0	0	0
22073620706	0	0	0	10	33
25480340610	0	0	0	0	0
24350284581	0	0	0	0	0
23531460224	0	0	0	0	0
24095290958	0	0	0	0	0
25208453594	0	0	0	0	3
23435084704	0	0	0	0	0
25063758723	0	0	0	0	0
25132347983	0	0	0	0	0
25422437654	0	0	0	0	0
24925367698	0	0	0	0	0
25139799082	0	0	0	0	0
23707999220	0	0	0	0	0
25480181746	0	0	0	0	0
25557017158	0	0	0	0	0
25414130612	0	0	0	0	1
25554227194	0	0	0	0	0
22956093826	0	0	0	4	25
24862443088	0	0	0	0	6
22094889317	0	0	0	5	84
25546537825	0	0	0	0	0
25618609380	0	0	0	0	0
2042117245	0	0	0	0	8
24934789794	0	0	0	0	0
22133024829	0	0	0	0	0
22077532877	0	0	0	0	0
24039228953	0	0	0	3	47
22102904432	0	0	0	0	0
25114780342	0	0	0	0	0
24712068830	0	0	0	3	13
22790517914	0	0	0	0	0
21997716509	0	0	0	1	29
25076358068	0	0	0	0	0
24342818989	0	0	0	0	11
25619227206	0	0	0	0	4
25484157919	0	0	0	3	25
22482193896	0	0	0	0	0
25043231206	0	0	0	0	0
22038311220	0	0	0	0	0
23065954374	0	0	0	0	0
25484070763	0	0	0	1	46
25592718624	0	0	0	3	54
25582148882	0	0	0	0	0
23072568712	0	0	0	0	0
25618407116	0	0	0	0	32
25440848744	0	0	0	0	37
23667767210	0	0	0	0	0
23902438407	0	0	0	10	384
24361424065	0	0	0	3	165
25525847339	0	0	0	0	4
22180647732	0	0	0	0	0
24033808455	0	0	0	0	0
25609937772	0	0	0	0	2
24745721860	0	0	0	0	0
22180133596	0	0	0	0	0
23007382778	0	0	0	0	0
23164497328	0	0	0	9	21
23615734993	0	0	0	0	0
25506427503	0	0	0	0	0
22731238435	0	0	0	0	0
23222037289	0	0	0	0	0
25509214075	0	0	0	0	0
25622987554	0	0	0	0	0
22317200792	0	1	3	20	23
25391549054	0	0	0	0	0
18044517790	0	0	0	0	0
168428804	0	0	0	0	0
25076178389	0	0	0	0	0
22024972947	0	0	0	0	0
25586007818	0	0	0	0	2
23704976070	0	0	0	1	6
25518207413	0	0	0	0	0
25608809223	0	0	0	0	16
11743521600	0	0	0	0	0
11116747276	0	0	0	4	23
24357906716	0	0	0	0	0
22062092658	0	0	0	0	0
25122357446	0	0	0	0	0
25511391721	0	0	0	0	165
21944380265	0	0	0	0	0
25642687895	0	0	0	0	0
15074928497	0	0	0	0	0
21437229221	0	0	0	0	0
2917147187	0	0	0	0	0
24823848021	0	0	0	2	6
22881832635	0	0	0	0	0
24768848988	0	0	0	0	2
21854228181	0	0	0	0	0
24334021593	0	0	0	8	34
22035977650	0	0	0	0	17
23638090924	0	0	0	0	0
24916577508	0	0	0	0	3
25631527716	0	0	0	0	0
24605805491	0	0	0	0	0
10456567062	0	0	0	0	0
24149360806	0	0	0	0	0
23609209905	0	0	0	0	0
25480200943	0	0	0	0	0
11252121443	0	0	0	0	0
24970418627	0	0	0	0	0
25599997666	0	0	0	0	0
22314242768	0	0	0	0	0
10372848707	0	0	0	0	3
24976567737	0	0	0	0	0
22211970254	0	0	0	0	0
24632525630	0	0	0	12	125
25102870643	0	0	0	0	0
24746257507	0	0	0	0	0
25576459012	0	0	0	4	115
25494357635	0	0	0	11	40
23824793185	0	0	0	9	35
1790277060	0	0	0	0	0
25189948679	0	0	0	0	0
7062797024	0	0	0	0	0
23049472054	0	0	0	0	0
25550148697	0	0	0	11	166
25488401032	0	0	0	18	37
22604587080	0	1	2	39	28
24975148055	0	0	0	0	0
25420070209	0	0	0	0	5
25480971227	0	0	0	2	32
23263208311	0	0	0	0	0
23215352822	0	0	0	0	0
25610488284	0	0	0	0	0
24060322971	0	0	0	0	0
24845917680	0	0	0	0	0
11139247524	0	0	0	0	0
25503789571	0	0	0	0	8
25257012804	0	0	0	0	0
25108698143	0	0	0	0	0
24546929411	0	0	0	0	0
23052200005	0	0	0	0	0
25438907844	0	0	0	8	132
25516772700	0	0	0	0	0
25275397373	0	0	0	0	0
22802753194	0	0	0	0	0
24069162897	0	0	0	0	0
25405728928	0	0	0	0	0
24719278258	0	0	0	0	0
24128278362	0	0	0	0	0
25334450858	0	0	0	0	0
24610151896	0	0	0	23	240
24324387859	0	0	0	14	77
23973697648	0	0	0	0	0
25523269793	0	0	0	1	40
25582287012	0	0	0	8	90
21206657393	0	0	0	0	0
24252411962	0	0	0	0	0
11788785051	0	0	0	0	0
25402197308	0	0	0	1	34
25256640391	0	0	0	0	0
24773128082	0	0	0	2	33
10584757584	0	0	0	0	0
15141427744	0	0	0	0	4
25459867889	0	0	0	0	0
25590007168	0	0	0	0	0
11027177099	0	0	0	0	0
25464154962	0	0	0	0	0
23247938869	0	0	0	0	0
24233410157	0	0	0	0	15
25447857064	0	0	0	0	0
25629498544	0	0	0	0	0
22251740791	0	0	0	0	11
25444050444	0	0	0	0	20
25250840889	0	0	0	0	0
25145146270	0	0	0	0	0
25365417294	0	0	0	0	0
23740764993	0	0	0	0	0
22264815509	0	0	0	0	0
25539197230	0	0	0	3	32
25576277350	0	0	0	6	57
25522759807	0	0	0	1	7
23767542593	0	0	0	0	0
25010049624	0	0	0	0	0
24362709396	0	0	0	0	0
22906113521	0	0	0	0	0
23716919933	0	0	0	0	0
25603318851	0	0	0	0	32
24271060219	0	0	0	0	0
21864397206	0	0	0	3	63
19611457174	0	0	0	0	0
24898257029	0	0	0	0	18
25129157960	0	0	0	0	0
24623163363	0	0	0	4	32
24424519522	0	0	0	0	0
20450637967	0	0	0	0	0
25412398053	0	0	0	0	0
25490107013	0	0	0	0	0
24750054561	0	0	0	0	0
21987773095	0	0	0	0	0
25053051449	0	0	0	0	0
25463030218	0	0	0	6	183
25616427585	0	0	0	0	0
24726850063	0	0	0	0	0
22774358727	0	0	0	0	0
15436217810	0	0	0	0	0
24993017155	0	0	0	1	21
25569807125	0	0	0	0	65
23698946513	0	0	0	0	0
24308497827	0	0	0	0	29
23106374971	0	0	0	0	0
21507575023	0	0	0	0	0
25389590896	0	0	0	1	37
25289157221	0	0	0	0	0
25623867196	0	0	0	0	0
24277326959	0	0	0	0	0
24760035803	0	0	0	19	79
24131384843	0	0	0	0	0
22135152603	0	0	0	0	0
25600557051	0	0	0	1	30
24881897201	0	0	0	0	0
25083762790	0	0	0	0	72
25197397690	0	0	0	1	1
14444168023	0	0	0	0	0
25632077066	0	0	0	4	7
25153197233	0	0	0	1	22
11210649531	0	0	0	0	0
24791517710	0	0	0	0	0
23789963097	0	0	0	0	0
24047724342	0	0	0	0	0
25438423519	0	0	0	0	0
24531722287	0	0	0	0	0
22740963292	0	0	0	0	52
24482317149	0	0	0	0	0
21957640962	0	0	0	0	6
25161322901	0	0	0	2	149
24139870517	0	0	0	0	5
24883359516	0	0	0	0	0
25550450391	0	0	0	0	0
18246547445	0	0	0	0	0
23767247991	0	0	0	0	0
22466842385	0	0	0	0	0
25550268342	0	0	0	0	3
23860678483	0	0	0	0	0
25528538150	0	0	0	0	0
25587979031	0	0	0	0	8
25061208094	0	0	0	3	24
23914247581	0	0	0	5	33
25536359458	0	0	0	5	29
22267359418	0	0	0	0	36
22059959342	0	0	0	0	0
24346035766	0	0	0	0	0
22287207363	0	0	0	0	0
22160910571	0	0	0	0	0
23730623008	0	0	0	0	3
10465247577	0	0	0	5	31
23798946575	0	0	0	0	0
24098511705	0	0	0	0	0
25561918558	0	0	0	2	9
25554027406	0	0	0	0	3
24660568155	0	0	0	0	0
24892388727	0	0	0	0	0
11923741193	0	0	0	0	0
25196118079	0	0	0	0	0
25584917111	0	0	0	0	0
23985608156	0	0	0	0	0
25268690615	0	0	0	0	0
25046841279	0	0	0	0	0
25625627691	0	0	0	0	0
23134831234	0	0	0	0	37
23483191946	0	0	0	0	1
819039921	0	0	0	1	18
22877149528	0	0	0	0	0
10923257492	0	0	0	0	0
22108767621	0	0	0	0	0
24887574127	0	0	0	0	0
25383340654	0	0	0	0	0
25612548418	0	0	0	0	0
24810918144	0	0	0	0	0
22906490847	0	0	0	0	0
23642127068	0	0	0	0	0
23462806755	0	0	0	9	132
22366827252	0	0	0	69	22
25491047229	0	0	0	0	0
25022618443	0	0	0	0	0
21835459834	0	0	0	25	41
25435238032	0	0	0	0	0
25089839268	0	0	0	0	0
25431137181	0	0	0	7	35
25441237162	0	0	0	16	169
23940366738	0	0	0	0	0
23604819300	0	0	0	0	0
12405008483	0	0	0	1	34
23636495210	0	0	0	0	0
1313485260	0	0	0	0	0
25572468743	0	0	0	0	25
3554967950	0	1	1	13	22
25229914257	0	0	0	0	0
25625627669	0	0	0	0	4
23553727128	0	0	0	0	0
25618580468	0	0	0	0	0
25209317897	0	0	0	0	0
25258743072	0	0	0	0	0
25628287256	0	0	0	5	51
25018887117	0	0	0	0	0
23821085722	0	0	0	0	0
25592207864	0	0	0	0	0
22443795117	0	0	0	0	0
10966977911	0	0	0	0	0
25437509005	0	0	0	0	0
25623289384	0	0	0	0	0
22890908098	0	0	0	0	0
21835531755	0	0	0	0	0
25440757284	0	0	0	0	19
24026409415	0	0	0	0	0
21799200593	0	0	0	0	0
24892424629	0	0	0	0	0
25231927040	0	0	0	0	0
24230217364	0	0	0	3	18
22372635673	0	0	0	0	0
25480410361	0	0	0	0	0
25054541200	0	0	0	0	0
12928017847	0	0	0	0	0
25486803901	0	0	0	0	0
25195648027	0	0	0	0	0
25417931178	0	0	0	0	0
25629198623	0	0	0	6	8
25426378908	0	0	0	0	0
25438949350	0	0	0	0	3
25631817271	0	0	0	4	58
22742591982	0	0	0	0	0
23002928744	0	0	0	0	0
25224123402	0	0	0	0	0
25522560245	0	0	0	3	29
22084678681	0	0	0	0	0
24845679176	0	0	0	0	0
25555537748	0	0	0	0	0
25501547357	0	0	0	0	41
21829270939	0	0	0	1	28
22800829750	0	0	0	1	6
25450657376	0	0	0	1	5
21944338576	0	0	0	0	0
25474537925	0	0	0	0	0
25582037048	0	0	0	0	0
24660187394	0	0	0	0	56
25540008118	0	0	0	0	0
17563198177	0	0	0	0	3
25529459540	0	0	0	11	42
25001517412	0	0	0	0	2
22111426407	0	0	0	0	0
23628366977	0	0	0	0	0
25381300366	0	0	0	0	0
22368673553	0	0	0	7	28
23618501710	0	0	0	0	0
25516070048	0	0	0	8	27
25414450513	0	0	0	0	3
13523237775	0	0	0	7	39
25225798725	0	0	0	0	0
25479228068	0	0	0	6	122
24969978413	0	0	0	0	0
25249957046	0	0	0	0	0
25623878346	0	0	0	0	0
25553490218	0	0	0	0	0
25464143161	0	0	0	0	0
10025307008	0	0	0	0	0
25534028684	0	0	0	30	100
25609197931	0	0	0	0	0
25386348970	0	0	0	0	5
21986094615	0	0	0	0	0
22233548761	0	0	0	0	1
25394598332	0	0	0	0	0
21978364828	0	0	0	0	0
23688300227	0	0	0	0	0
22212034793	0	0	0	0	0
23500048657	0	0	0	0	0
25461978778	0	0	0	0	7
24958010268	0	0	0	0	0
22971696771	0	0	0	0	1
18326948272	0	0	0	0	0
25580517691	0	0	0	20	51
25450699152	0	0	0	0	0
23672738796	0	0	0	3	29
25189697503	0	0	0	0	0
24761700982	0	0	0	0	0
23949897416	0	0	0	0	0
21352448231	0	0	0	0	0
24871954069	0	0	0	0	0
25611228898	0	0	0	0	0
23731987375	0	0	0	0	0
24816178319	0	0	0	0	0
24991888126	0	0	0	0	8
24687127112	0	0	0	0	0
22613272122	0	0	0	3	26
23496115094	0	0	0	8	58
25383969934	0	0	0	0	0
25428998691	0	0	0	0	0
19207847893	0	0	0	0	0
25522327979	0	0	0	0	0
23689755715	0	0	0	0	0
22157009129	0	0	0	0	0
22263052190	0	0	0	4	12
23893865721	0	0	0	0	0
24323838141	0	0	0	0	26
25093860445	0	0	0	0	0
24718909844	0	0	0	0	0
24225123784	0	0	0	0	0
21707882629	0	0	0	1	31
25085612004	0	0	0	0	0
11051657532	0	0	0	0	0
25160928153	0	0	0	5	293
949386364	0	0	0	0	0
25591328867	0	0	0	5	11
22130676925	0	0	0	0	2
23103952811	0	0	0	0	0
25558138236	0	0	0	0	0
25625188382	0	0	0	0	3
23486291161	0	0	0	0	0
22477872844	0	0	0	0	0
24202010157	0	0	0	0	0
22235138799	0	0	0	0	0
25418778110	0	0	0	0	3
23440307947	0	0	0	0	0
25558088364	0	0	0	0	0
21840182758	0	0	0	8	45
23725849853	0	0	0	10	49
25639067083	0	0	0	0	0
23704028162	0	0	0	0	0
21859902326	0	0	0	7	12
25109353546	0	0	0	0	0
25513057364	0	0	0	0	2
25283538450	0	0	0	0	0
25499439273	0	0	0	0	0
24882747962	0	0	0	0	0
25332487043	0	0	0	0	0
25627727871	0	0	0	0	0
24301917788	0	0	0	0	0
22223500623	0	0	0	0	0
23629054279	0	0	0	0	0
25542390513	0	0	0	0	0
22022286867	0	0	0	0	0
25575668431	0	0	0	0	0
25565260104	0	0	0	0	0
25106362604	0	0	0	4	57
25468371180	0	0	0	18	135
22337688871	0	0	0	0	0
23917727045	0	0	0	0	0
24423277289	0	0	0	0	0
25621169585	0	0	0	1	25
25080109126	0	0	0	0	0
25419852328	0	0	0	0	0
21081707931	0	0	0	20	874
24985474390	0	0	0	0	0
10792877012	0	0	0	0	0
25530508081	0	0	0	0	0
25426928871	0	0	0	1	1
25431147265	0	0	0	0	0
23595433198	0	0	0	0	0
25476797020	0	0	0	0	0
25481117227	0	0	0	0	0
23722287992	0	0	0	2	9
24586251895	0	0	0	0	0
24820319042	0	0	0	0	0
25536121265	0	0	0	2	33
25551417545	0	0	0	0	0
24092234065	0	0	0	0	0
23773301768	0	0	0	0	0
22052169005	0	0	0	0	0
25603508795	0	0	0	0	0
25586129127	0	0	0	0	0
326068661	0	0	0	0	5
1082472265	0	0	0	0	0
22878376038	0	0	0	3	34
25631017721	0	0	0	0	0
23795742863	0	0	0	0	0
25559467110	0	0	0	0	0
25623977682	0	0	0	0	20
25479548327	0	0	0	0	0
10767077200	0	0	0	4	32
25631228327	0	0	0	0	0
22234950677	0	0	0	0	0
25241244319	0	0	0	0	27
25577237843	0	0	0	4	19
23627094245	0	0	0	0	0
25324332341	0	0	0	0	27
25567319512	0	0	0	1	25
25554078941	0	1	7	418	185
24443917968	0	0	0	0	0
25457340411	0	0	0	0	0
24898408752	0	0	0	0	0
24881790592	0	0	0	0	0
21467859912	0	0	0	0	0
24081844737	0	0	0	0	0
24924677881	0	0	0	0	0
21766856536	0	0	0	0	0
25565858082	0	0	0	0	0
25609928379	0	0	0	0	0
22449063630	0	0	0	0	0
25642867459	0	0	0	0	0
22117464471	0	0	0	0	0
25270490085	0	0	0	0	0
22037919033	0	0	0	0	0
25616508983	0	0	0	0	0
23792580562	0	0	0	0	0
23449211742	0	0	0	0	0
24560648993	0	0	0	0	0
25629858544	0	0	0	0	0
25434639832	0	0	0	0	0
25567350193	0	1	3	620	59
23924082953	0	0	0	0	0
23915912377	0	0	0	0	0
22219941748	0	0	0	0	0
22018524804	0	0	0	1	3
22130949968	0	0	0	0	0
24915335017	0	0	0	0	0
25374653405	0	0	0	0	0
11893956853	0	0	0	0	0
25039797037	0	0	0	0	0
25412430118	0	0	0	0	0
23733877542	0	0	0	0	0
23200397885	0	0	0	1	19
25585947008	0	0	0	0	0
24456551453	0	0	0	5	33
22982430311	0	0	0	0	0
22782047203	0	1	1	7	1
21745127081	0	0	0	0	0
23794130306	0	0	0	0	0
25482787421	0	0	0	0	0
22251463863	0	0	0	0	0
22210420926	0	0	0	0	0
25507278865	0	0	0	0	0
25349957905	0	0	0	9	140
25455029028	0	0	0	0	3
25595948942	0	0	0	0	0
25352047474	0	0	0	2	16
23626166431	0	0	0	0	0
24361658160	0	0	0	0	0
24418038982	0	0	0	0	33
21953266526	0	0	0	0	0
25540360602	0	0	0	0	0
25536049275	0	0	0	0	0
23657699529	0	0	0	9	54
25585967393	0	0	0	3	36
25602039294	0	0	0	0	0
25493411035	0	0	0	0	0
24426157415	0	0	0	0	0
25542200509	0	0	0	0	0
23117488188	0	0	0	0	0
25486681257	0	0	0	0	0
25611017093	0	0	0	0	0
22171940218	0	0	0	0	0
1774227696	0	0	0	0	0
11219279215	0	0	0	0	0
24006959800	0	0	0	0	0
25595588630	0	0	0	0	0
7208357371	0	0	0	1	4
24880753765	0	0	0	0	0
25634749336	0	0	0	0	0
21995909002	0	0	0	0	0
23681483894	0	0	0	0	0
22223207063	0	0	0	2	10
25542439351	0	0	0	5	25
25547790310	0	0	0	0	0
24928658190	0	0	0	0	75
25551400382	0	0	0	1	31
21733668813	0	0	0	0	0
22151534103	0	0	0	0	0
24456077920	0	0	0	2	23
23041582924	0	0	0	4	25
25398437941	0	0	0	0	0
22957402995	0	0	0	0	0
25250474811	0	0	0	0	0
23117348654	0	0	0	0	0
22279392089	0	0	0	0	0
25635088095	0	0	0	0	0
24449432171	0	0	0	0	0
25081853019	0	0	0	0	0
25562359714	0	0	0	5	57
23700838001	0	0	0	0	0
25469937212	0	0	0	0	0
25527237360	0	0	0	1	6
25581328007	0	0	0	0	0
25607328382	0	0	0	0	0
25519647827	0	0	0	0	2
24503187172	0	0	0	0	0
3698194	0	0	0	0	0
23685454157	0	0	0	36	31
17650067980	0	0	0	0	28
25606109485	0	0	0	0	0
25294255458	0	0	0	1	31
25547841363	0	0	0	2	8
17873828712	0	0	0	0	0
25349809321	0	0	0	0	18
24800072776	0	0	0	0	0
24237664191	0	0	0	0	0
24518987794	0	0	0	0	0
25595400355	0	0	0	0	0
21973008812	0	0	0	0	0
22872130735	0	0	0	0	0
25536359218	0	0	0	0	0
25509399113	0	0	0	0	0
24611607753	0	0	0	0	0
24417611076	0	0	0	13	160
24936672606	0	0	0	0	0
21614800918	0	0	0	0	0
25621679179	0	0	0	0	18
25636497010	0	0	0	0	0
25642477118	0	0	0	0	13
23868917735	0	0	0	0	0
11226439500	0	0	0	0	0
25531138516	0	0	0	0	0
25540778378	0	0	0	0	0
10620427337	0	0	0	0	0
25611259019	0	0	0	0	0
23633840815	0	0	0	0	0
25563099737	0	0	0	0	0
22076749544	0	0	0	0	0
24970441227	0	0	0	0	0
25438392382	0	0	0	4	8
25607529453	0	0	0	4	13
23978895640	0	0	0	0	0
25580049302	0	0	0	0	28
21470129789	0	0	0	0	0
24255425097	0	0	0	0	17
25652547024	0	0	0	1	230
22300104308	0	0	0	4	15
25040830497	0	0	0	0	0
22281967156	0	0	0	0	0
24044840903	0	0	0	0	0
24361599398	0	0	0	0	0
24054929369	0	0	0	0	0
24910590197	0	0	0	0	1
25549707506	0	0	0	8	70
24773129644	0	0	0	2	25
25018108871	0	0	0	2	25
24243345843	0	0	0	17	152
43270678	0	0	0	0	0
24425728057	0	0	0	0	12
25222019328	0	1	1	39	12
10897887364	0	0	0	0	0
25623679325	0	0	0	0	0
25567000049	0	0	0	0	8
25652617229	0	0	0	0	0
24427319941	0	0	0	0	0
22302348661	0	0	0	0	0
25381299956	0	0	0	4	125
25605667874	0	0	0	0	0
24959347453	0	0	0	0	0
23658410055	0	0	0	2	78
24458398029	0	0	0	0	0
24782412920	0	0	0	0	0
22245507923	0	0	0	2	7
25568819319	0	0	0	13	148
25109357151	0	0	0	0	0
25511252181	0	0	0	1	216
13577327748	0	0	0	0	0
25433957753	0	0	0	0	0
13620168592	0	0	0	0	0
24687357360	0	0	0	0	0
24520360101	0	0	0	0	0
25606919062	0	0	0	1	10
22460768680	0	0	0	0	0
21813410620	0	0	0	0	3
10345748360	0	0	0	0	6
2860367015	0	0	0	0	0
22661748611	0	0	0	0	6
23091569945	0	0	0	0	0
25478931338	0	0	0	6	94
22946658733	0	0	0	0	0
23613756503	0	0	0	0	0
25624557322	0	0	0	0	0
25567348883	0	0	0	0	0
23744619950	0	0	0	0	0
24569817547	0	0	0	0	0
24682398191	0	0	0	0	0
25576419962	0	0	0	0	0
14629738768	0	0	0	2	23
25098478361	0	0	0	0	0
25496098641	0	0	0	0	0
11678158010	0	0	0	0	0
22965150299	0	0	0	0	0
22775337057	0	0	0	0	0
25520562564	0	0	0	0	5
121626537	0	0	0	0	0
23733806873	0	0	0	0	0
25628078222	0	0	0	0	0
24944717727	0	0	0	0	0
25572877116	0	0	0	0	0
25359542044	0	0	0	0	0
25151702895	0	0	0	2	62
22224872055	0	0	0	0	0
25271848087	0	0	0	0	0
24060168093	0	0	0	49	29
24368570385	0	0	0	7	56
22806813164	0	0	0	0	0
22171541467	0	0	0	0	0
24047664630	0	0	0	0	0
20652417896	0	0	0	0	0
24411361023	0	0	0	0	0
